"LWPdate","gxDate","Pot","Species","Treat","Photo","Cond","Ci","Trmmol","VpdL","Tleaf","CO2S","TDR","Ladd","LWP.pd","LWP.md"
2013-03-26,2013-03-26,271,"eusi","dry",1.0838242172,-0.0239301276,463.88122258,-0.2277168216,0.9215755104,27.858647918,398.76809692,3,1,-5.02,-6.039
2013-03-26,2013-03-26,272,"eute","dry",5.9579765096,0.0128855136,-354.24602944,0.1530985538,1.1754056104,29.4055336,392.1638672,5,1,-1.622,-2.089
2013-03-26,2013-03-26,306,"eute","wet",13.095792024,0.4266091694,319.06934474,4.8311809258,1.2802206812,28.204553604,381.6675232,34,1,-0.21,-1.31
2013-03-26,2013-03-26,307,"pira","wet",19.02504924,0.2397525136,242.06200552,3.196600973,1.397765665,27.649310684,383.07256472,33,1,-0.167,-1.03
2013-03-26,2013-03-26,315,"eusi","wet",13.057660592,0.2463978768,284.97838254,2.7134226084,1.1814458756,26.537383272,382.38424074,33,1,-0.243,-0.898
2013-03-26,2013-03-26,358,"cacu","dry",0.1827933878,0.0141184902,364.66302456,0.3063371046,2.1399780518,29.997393036,398.73447268,1,1,-4.958,-5.272
2013-03-26,2013-03-26,359,"pira","dry",0.6965409318,0.0089368924,261.8640422,0.2005513672,2.210257966,30.17994156,398.74640504,4,1,-1.19,-1.589
2013-03-26,2013-03-26,360,"eusi","dry",0.4397656008,0.0083418568,303.81081238,0.1525123542,1.8031422646,28.668239594,398.59152224,3,1,NA,-9.5
2013-03-26,2013-03-26,361,"eute","dry",1.0463424194,0.0082696756,185.27474914,0.164919586,1.9660566552,29.425862504,397.55655518,2,1,-10,-10
2013-03-26,2013-03-26,406,"eusi","wet",13.87121692,0.2495912996,278.46804834,2.8896192522,1.244578968,26.195729448,380.64463502,16,1,-0.245,-1.744
2013-03-26,2013-03-26,414,"eute","wet",12.726780362,0.348073551,311.58439816,4.0992868812,1.3034365784,27.213101198,383.46098022,29,1,-0.522,-1.702
2013-03-26,2013-03-26,430,"pira","wet",11.149901068,0.2072816382,293.22780434,3.0892914064,1.5432006924,28.415914916,391.70730594,35,1,-0.165,-1.367
2013-03-26,2013-03-26,475,"pira","dry",6.4654977228,0.0409182158,132.82402578,0.7396513104,1.7960064046,29.04695015,395.64384766,3,1,-0.615,-1.567
2013-03-26,2013-03-26,477,"eusi","dry",1.4525865056,0.0107516134,174.90594478,0.1722215024,1.5792953972,28.738019562,399.0186096,2,1,-2.075,-4.262
2013-03-26,2013-03-26,517,"pira","wet",18.815494638,0.422483512,304.27669926,4.1760711294,1.0762229326,25.640005114,387.68167116,29,1,-0.41,-1.233
2013-03-26,2013-03-26,519,"eute","wet",15.44643858,0.2998827188,282.33478896,3.802172673,1.3856135844,26.241313554,379.51965942,35,1,-0.117,-1.062
2013-03-26,2013-03-26,528,"eusi","wet",16.047401664,0.4773678606,311.52709604,5.2020717474,1.2427593924,26.55863037,379.3267456,36,1,-0.15,-1.462
2013-03-26,2013-03-26,566,"eute","dry",2.8637950592,0.0196256314,154.62428112,0.2570543482,1.301084854,26.921481322,395.28912964,2,1,-2.532,-2.71
2013-03-26,2013-03-26,567,"pira","dry",2.2778838058,-0.0076907458,859.36610202,-0.0932334484,1.1915368656,27.45394516,397.69799806,2,1,-0.759,-1.139
2013-03-26,2013-03-26,568,"eusi","dry",2.550463575,0.017233734,153.3071866,0.2413254486,1.388091821,27.050427246,397.23796996,1,1,NA,-9
2013-03-26,2013-03-26,569,"cacu","dry",2.9988716904,0.0267489324,210.32191604,0.3756258756,1.3951968262,26.706074908,397.56982422,3,1,-4.08,-4.369
2013-03-26,2013-03-26,616,"eute","wet",12.030910268,0.2964251106,308.0151135,3.2435462776,1.1935863056,26.135774994,385.37063598,36,1,-0.116,-0.935
2013-03-26,2013-03-26,617,"eusi","wet",17.746985784,0.3771413432,296.76011154,4.0356470346,1.1659715528,25.249386978,384.9329895,30,1,NA,-5.7
2013-03-26,2013-03-26,618,"cacu","wet",35.037712218,0.681155778,277.10213308,7.010257454,1.1795314534,27.135794834,377.09328612,9,39,-0.438,-1.339
2013-03-26,2013-03-26,674,"cacu","dry",0.2477584396,0.0053486332,312.9445757,0.0749160342,1.384645848,26.832944106,401.18956908,1,1,-6.298,-6.484
2013-03-26,2013-03-26,675,"pira","dry",3.1464842068,0.0153090192,63.997402218,0.213846344,1.3813641238,27.475435638,399.9161804,3,1,-0.305,-1.675
2013-03-26,2013-03-26,677,"eute","dry",10.816301038,0.0968569144,197.59197014,1.207013903,1.2694408662,27.435102462,387.49542236,2,1,-0.58,-1.58
2013-04-04,2013-04-04,124,"eusi","wet",14.455221394,0.2404096436,274.7958873,2.1119437912,0.9558450634,23.295530318,382.9312744,32,1,-0.11,-2.3
2013-04-04,2013-04-04,125,"eute","wet",10.514797072,0.194465686,290.078194,1.8821548584,1.0376166426,23.493714522,387.21456908,31,1,-0.16,-2.1
2013-04-04,2013-04-04,126,"pira","wet",12.718836668,0.347033286,318.16015654,2.5231306368,0.8074109842,22.293789672,386.58501588,33,1,-0.64,-1.2
2013-04-04,2013-04-04,127,"cacu","wet",20.214520736,0.3341927888,279.14665906,2.7105104678,0.8802074538,22.297598264,387.2109375,35,1,-0.21,-1.06
2013-04-04,2013-04-04,174,"eute","dry",24.228246118,0.4996469822,277.669883,3.2560638072,0.768513059,22.934289552,370.8326294,3,1,-0.93,-1.6
2013-04-04,2013-04-04,176,"pira","dry",5.4672801464,0.0382778238,159.07678172,0.4511201494,1.1973617634,23.401951982,395.17543336,2,1,-0.58,-2
2013-04-04,2013-04-04,177,"eusi","dry",8.5582089514,0.0589627754,148.86932236,0.6836811016,1.1880356614,23.625391388,390.32117312,3,1,-1.58,-2.8
2013-04-04,2013-04-04,216,"eusi","wet",15.058242462,0.2675732138,289.9979786,2.7181407274,1.0822637056,23.79093399,390.84150392,33,1,-0.3,-1.5
2013-04-04,2013-04-04,217,"pira","wet",15.000508088,0.4324358718,324.86886786,3.6439657228,0.9316796538,23.092901992,390.56602784,31,1,-0.39,-0.8
2013-04-04,2013-04-04,218,"cacu","wet",17.725171136,0.2651026482,268.66702264,2.6979813296,1.0865547006,24.15616417,387.46236574,23,1,-0.37,-1.4
2013-04-04,2013-04-04,219,"eute","wet",15.146486482,0.4615441216,316.17940156,3.4232857142,0.8617562402,24.015620042,380.70361328,38,1,-0.12,-1
2013-04-04,2013-04-04,254,"cacu","dry",-0.3491736966,0.0121575318,438.05117512,0.155958157,1.289230264,23.767501452,400.60943604,2,1,-7.92,-7
2013-04-04,2013-04-04,255,"eute","dry",-0.0108813954,0.0042430946,395.56300524,0.0629746784,1.4882533292,24.738376236,400.85344236,2,1,-7.44,NA
2013-04-04,2013-04-04,256,"pira","dry",2.924751624,0.0193193772,150.09344008,0.2353254382,1.2248875278,24.3170681,398.72260132,3,1,-2.18,-1.08
2013-04-04,2013-04-04,257,"eusi","dry",0.539885373,0.0126768752,325.24751182,0.150907253,1.1958083276,23.902164458,400.45176392,2,1,-6.47,NA
2013-04-04,2013-04-04,304,"eusi","wet",10.095220634,0.1390680622,261.91959502,1.5524376776,1.1677467588,24.327638244,388.62265624,31,1,-0.21,-0.92
2013-04-04,2013-04-04,305,"cacu","wet",25.406797142,0.4310360644,276.26332834,3.7831763976,0.9693631344,23.701747134,383.99296266,10,37,-0.29,-1.42
2013-04-04,2013-04-04,306,"eute","wet",13.988369086,0.3658110418,308.7514754,3.1516467028,0.971901924,24.454689408,381.96796264,34,1,-0.11,-1.34
2013-04-04,2013-04-04,307,"pira","wet",24.120538656,0.4503213488,288.63984984,3.9892663764,0.978554313,23.349687576,387.1124817,32,1,-0.43,-1.24
2013-04-04,2013-04-04,358,"cacu","dry",0.3994462498,0.0176729764,357.89809458,0.195564942,1.114432809,22.791922376,400.90407716,1,1,-6.83,-7
2013-04-04,2013-04-04,359,"pira","dry",3.5265692234,0.0232866184,148.5680167,0.2887959802,1.249604368,23.808950042,397.88230592,4,1,-1.94,-2.6
2013-04-04,2013-04-04,360,"eusi","dry",0.1531082282,0.0049648148,343.02846054,0.0658565988,1.3310083096,24.06706352,400.18843994,2,1,-7.01,NA
2013-04-04,2013-04-04,361,"eute","dry",0.6600138386,0.0074726056,251.44967922,0.1015519596,1.3649810006,24.201509476,400.23093874,3,1,-6.27,-5.1
2013-04-04,2013-04-04,412,"eusi","wet",15.720426866,0.128799757,165.50235146,1.4528390438,1.2312466052,24.376518632,381.27172854,3,48,-0.71,-1.48
2013-04-04,2013-04-04,413,"cacu","wet",13.58682703,0.2106124348,270.44897236,1.8833740936,0.9978398312,22.884655762,388.8559326,20.25,12.075,-0.4,-1.58
2013-04-04,2013-04-04,414,"eute","wet",10.723227908,0.257266702,303.8507542,2.2810477602,1.0480909168,23.90495453,386.5432373,34,1,-0.23,-1.22
2013-04-04,2013-04-04,415,"pira","wet",13.872763274,0.37877962,311.33671536,2.5370013794,0.826183209,22.427436446,386.0043274,23,1,-0.14,-1.6
2013-04-04,2013-04-04,470,"eusi","dry",0.0585132686,0.0022207476,350.35395502,0.0315053436,1.4235196458,24.125775912,400.35842898,1,1,-7.31,-7.4
2013-04-04,2013-04-04,472,"eute","dry",8.254751527,0.0597895606,160.82271192,0.8125780584,1.4043576018,24.55310669,394.004364,2,1,-5.67,-5.4
2013-04-04,2013-04-04,473,"cacu","dry",0.1059198836,0.0090534018,374.84076498,0.1043597158,1.1618356248,22.75762329,400.5241333,2,1,-7.23,-6.8
2013-04-04,2013-04-04,516,"cacu","wet",15.500891786,0.2217748136,264.84004516,2.260174812,1.082188388,23.18734703,387.97731932,7,45,-0.14,-1.66
2013-04-04,2013-04-04,517,"pira","wet",11.760475768,0.3138973394,317.55260704,2.9648293596,1.0362059202,23.627962494,388.18383788,28,1,-0.36,-1.48
2013-04-04,2013-04-04,518,"eusi","wet",12.930367842,0.2588214534,301.45370234,2.4212754606,0.9994440578,22.758173752,391.36289674,30,1,-0.51,-1.62
2013-04-04,2013-04-04,519,"eute","wet",15.727044526,0.3787177584,301.59582524,3.2269768784,0.9663390038,23.71808548,380.80861206,36,1,-0.13,-1.95
2013-04-04,2013-04-04,566,"eute","dry",2.2721948704,0.0168796498,174.88260436,0.258841429,1.5443386478,24.837445068,398.41679076,3,1,-5.23,-5.5
2013-04-04,2013-04-04,567,"pira","dry",4.5188502442,0.0307828206,155.03127806,0.3738611652,1.2285195266,23.20143814,397.09371948,3,1,-2.35,-2.33
2013-04-04,2013-04-04,568,"eusi","dry",0.332518765,0.0068895878,315.45344568,0.0985382234,1.436015444,24.197377012,401.0046814,1,1,-7.22,NA
2013-04-04,2013-04-04,569,"cacu","dry",0.2168679066,0.0126840156,365.80823038,0.1546453092,1.2266114654,22.9753849,400.62177124,1,1,-6.28,-7.5
2013-04-04,2013-04-04,616,"eute","wet",11.255027146,0.263738646,306.4647603,2.4119478112,1.0003511638,23.565829468,385.6443115,34,1,-0.12,-1.52
2013-04-04,2013-04-04,617,"eusi","wet",12.939945204,0.2591119232,296.00152788,2.2797394532,0.9494415334,23.777397538,386.44392092,30,1,-0.34,-1.74
2013-04-04,2013-04-04,618,"cacu","wet",14.630766454,0.194697501,254.40953914,1.785489811,0.9703218062,23.732325362,385.52623294,6,48,-0.33,-1.46
2013-04-04,2013-04-04,619,"pira","wet",12.076707078,0.2917685372,310.40778235,3.024289899,1.126005182,24.061590384,387.71305542,20,1,-0.49,-1.51
2013-04-04,2013-04-04,662,"eute","dry",3.3851143614,0.0461608692,269.86110312,0.5779547068,1.2747461052,23.662897872,395.67143556,1,1,-4.68,-5.2
2013-04-04,2013-04-04,663,"eusi","dry",0.4601187802,0.0033568694,169.450112036,0.0438036404,1.3061050206,24.861820222,399.7055664,2,1,-7.43,NA
2013-04-04,2013-04-04,664,"pira","dry",2.8173366632,0.0039398118,-1172.17743392,0.0506636134,1.2772316192,24.866749954,397.78444214,1,1,-2.21,-1.42
2013-04-04,2013-04-04,665,"cacu","dry",1.1512056152,0.0040051092,460.7792067954,0.0482857748,1.2133876502,22.852161028,398.77147826,1,1,-8.87,-7.6
2013-04-17,2013-04-17,124,"eusi","wet",13.445373366,0.4171403422,319.44087378,3.2198398602,0.870568432,26.017004392,382.37728884,31.9,1,-0.109,-1.23
2013-04-17,2013-04-17,125,"eute","wet",10.486785636,0.1365874012,251.78584864,1.7613617396,1.3318426752,26.746424102,386.72029418,30.9,1,-0.055,-0.583
2013-04-17,2013-04-17,126,"pira","wet",15.220211078,0.4504571902,321.16460288,3.951440271,0.967900093,25.771102522,386.31392822,31.9,1,-0.294,-1.032
2013-04-17,2013-04-17,127,"cacu","wet",18.177979082,0.2650840408,267.87987538,2.6145910798,1.0337746452,25.483856202,389.05571898,35.7,1,-0.083,-0.992
2013-04-17,2013-04-17,174,"eute","dry",-0.2615368338,0.0133373238,422.68402982,0.1919409016,1.4265163546,25.845239638,400.73790894,2.1,1,-3.19,-4.88
2013-04-17,2013-04-17,176,"pira","dry",0.1117376908,0.0051001004,357.27471462,0.0743303178,1.4386621432,26.296719742,401.15214234,1.9,1,-1.86,-1.948
2013-04-17,2013-04-17,177,"eusi","dry",0.0031490552,5.03984e-05,2037.80269198,0.000747954,1.4617353192,26.805737686,399.88365478,2.3,1,-4.88,-4.528
2013-04-17,2013-04-17,216,"eusi","wet",11.493519516,0.2791001636,316.58444114,2.2156336074,0.8379368574,26.458262254,391.4939758,37.9,1,-0.083,-0.911
2013-04-17,2013-04-17,217,"pira","wet",16.49061724,0.286927377,288.4186247,2.1923993886,0.8021172358,26.440811918,390.20737306,30.7,1,-0.268,-0.84
2013-04-17,2013-04-17,218,"cacu","wet",18.20261307,0.1290467236,148.00082786,1.3823666086,1.0883915116,26.953007124,385.12314454,26.9,1,-0.101,-0.664
2013-04-17,2013-04-17,219,"eute","wet",15.039025742,0.2736262796,281.63901392,2.3001839126,0.9046627218,27.441703416,381.79058228,37.1,1,-0.051,-0.681
2013-04-17,2013-04-17,254,"cacu","dry",-0.341108813,0.0102431124,447.07443942,0.1062023756,1.0221511156,26.268821716,400.6836792,2,1,-7.65,-5.7
2013-04-17,2013-04-17,255,"eute","dry",-0.2654561026,0.0043505654,490.74274564,0.0455956406,1.0358666784,24.786265184,400.75902098,1.5,1,-3.63,-4.39
2013-04-17,2013-04-17,256,"pira","dry",0.729097727,-0.0076199804,544.94742692,-0.0851813122,1.0991698798,25.521813202,400.32368776,2,1,-2.48,-2.034
2013-04-17,2013-04-17,257,"eusi","dry",-0.0658826106,0.0581553044,396.43380014,0.5121923644,0.8798088554,25.147322462,400.30734252,2.2,1,-10,NA
2013-04-17,2013-04-17,304,"eusi","wet",11.536776958,0.197612594,282.6780869,2.6123887656,1.3819610262,25.614614108,388.37043456,33.7125,1,-0.128,-0.768
2013-04-17,2013-04-17,305,"cacu","wet",7.2704824542,0.0538985382,169.53970024,0.7762955528,1.4428403186,25.065844726,394.6286743,32.9076923076923,1,-1.137,-0.954
2013-04-17,2013-04-17,306,"eute","wet",14.847866184,0.2590506206,275.15411464,3.3637129348,1.3956834196,25.991762162,381.3754944,32.2357142857143,1,-0.068,-0.571
2013-04-17,2013-04-17,307,"pira","wet",9.8763286384,0.104902686,229.61934164,1.6693762334,1.6131586662,26.169670486,391.99927978,27.0533333333333,1,-0.319,-0.816
2013-04-17,2013-04-17,358,"cacu","dry",-0.2745075742,0.0049046152,477.99206894,0.0902725492,1.8190141014,25.930935668,401.1326416,0,1,-5.56,-7.04
2013-04-17,2013-04-17,359,"pira","dry",-0.1360083774,0.0040463978,441.25188142,0.0794034672,1.9375989046,26.591492842,400.93223266,2,1,-2.35,-1.713
2013-04-17,2013-04-17,360,"eusi","dry",-0.571916256,0.0053770708,557.39300316,0.1007342728,1.8513254656,26.022316356,401.39824218,1,1,-9.03,-10
2013-04-17,2013-04-17,361,"eute","dry",-0.2764295266,0.00867914,440.06778062,0.160419998,1.829397196,25.872685242,401.46344604,2,1,NA,-10
2013-04-17,2013-04-17,412,"eusi","wet",16.250625494,0.2712428948,269.9218357,2.8813048846,1.1440554722,26.231412888,379.59066164,33.7125,1,-0.272,-1.447
2013-04-17,2013-04-17,413,"cacu","wet",12.823416294,0.2493108938,294.53019524,2.3792260228,1.0072451862,24.447986222,387.26126098,32.9076923076923,1,-0.159,-0.543
2013-04-17,2013-04-17,414,"eute","wet",15.574994346,0.3612475796,303.77119052,3.8681072226,1.1618238102,25.363554764,385.11389772,32.2357142857143,1,-0.052,-0.596
2013-04-17,2013-04-17,415,"pira","wet",11.715014098,0.1680793716,265.83026156,1.9601161972,1.1994783612,27.36811218,388.30945434,27.0533333333333,1,-0.267,-0.822
2013-04-17,2013-04-17,470,"eusi","dry",-0.465899009,0.0048750944,542.9402144,0.0599061438,1.2085074986,27.262565232,399.46027222,1,1,-10,NA
2013-04-17,2013-04-17,472,"eute","dry",0.8130465548,0.0266763096,339.1206056,0.5021513716,1.8708010962,26.691501236,399.4536316,0,1,-5.82,-5.618
2013-04-17,2013-04-17,473,"cacu","dry",-0.3969521028,0.01979992,423.60549286,0.2654628694,1.3256636934,26.74482002,400.30578614,1,1,-7.43,-6.5
2013-04-17,2013-04-17,516,"cacu","wet",19.71699269,0.4299752338,296.65909856,4.641279279,1.1853429418,24.49620819,383.75238646,32.9076923076923,1,-0.129,-0.725
2013-04-17,2013-04-17,517,"pira","wet",17.217527648,0.5219806522,323.44236666,5.8910411174,1.2495386686,25.036389924,389.01624146,27.0533333333333,1,-0.078,-0.741
2013-04-17,2013-04-17,518,"eusi","wet",13.975584688,0.3438160234,310.7645155,4.0408771006,1.2623885048,25.35446205,388.04174194,33.7125,1,-0.289,-1.076
2013-04-17,2013-04-17,519,"eute","wet",11.574897796,0.1667237144,261.3700411,2.2570081338,1.4082213622,26.119594952,385.39160158,32.2357142857143,1,-0.098,-0.472
2013-04-17,2013-04-17,566,"eute","dry",0.1102963478,0.0088601668,371.10087236,0.1316216408,1.4657686342,26.200325774,400.25883176,1,1,-6.52,-6.538
2013-04-17,2013-04-17,567,"pira","dry",0.36964433,0.0100998024,330.22728328,0.1914301698,1.8685200654,27.215471652,399.97286376,3,1,-1.46,-2.096
2013-04-17,2013-04-17,568,"eusi","dry",-0.1578472318,0.0394283206,398.2819987,0.5776564122,1.4572496304,25.848363876,401.26835326,1,1,-9.11,-10
2013-04-17,2013-04-17,569,"cacu","dry",-0.6240556344,0.0109740254,483.58376092,0.1326018884,1.1918675122,25.438053512,401.08291016,1,1,-8.86,-10
2013-04-17,2013-04-17,616,"eute","wet",12.848862366,0.2859871084,299.10556396,3.1369242576,1.1918921604,24.845659636,383.69691774,32.2357142857143,1,-0.07,-0.747
2013-04-17,2013-04-17,617,"eusi","wet",10.039072034,0.4083600972,342.1144232,4.1776044158,1.120626464,24.764648818,391.7181091,33.7125,1,-0.182,-0.693
2013-04-17,2013-04-17,618,"cacu","wet",22.29727335,0.4446336388,287.00520736,4.5501665072,1.13022056,24.985269166,381.49002684,32.9076923076923,1,-0.089,-0.606
2013-04-17,2013-04-17,619,"pira","wet",22.690838176,0.6443258234,316.07644876,5.8397820406,1.0338254694,24.125532152,385.66342164,27.0533333333333,1,-0.331,-0.928
2013-04-17,2013-04-17,662,"eute","dry",-0.1411955324,0.0137435726,407.24130506,0.2233594082,1.610567087,25.82596855,401.28917236,1,1,NA,-10
2013-04-17,2013-04-17,663,"eusi","dry",-0.147920924,0.0105160638,411.79686752,0.1833992292,1.7261295054,25.724962998,400.59550168,1,1,-10,NA
2013-04-17,2013-04-17,664,"pira","dry",1.0208653076,0.0120278708,254.60142252,0.2009355512,1.6533781456,25.544215392,399.49788208,1,1,-1.66,-1.938
2013-04-17,2013-04-17,665,"cacu","dry",-0.3225056106,0.0214812408,413.73706888,0.3428042392,1.5836271812,25.491363524,400.03355712,0,1,-4.96,-6.88
2013-04-30,2013-04-30,124,"eusi","wet",12.819741012,0.3203168968,306.98377968,3.6781024036,1.2693238808,25.586639786,384.1640503,31.9,1,-0.151,-1.2
2013-04-30,2013-04-30,125,"eute","wet",14.77466576,0.4614973156,316.75395402,4.5277400876,1.1311284186,25.945885846,381.3465576,30.9,1,-0.074,-0.845
2013-04-30,2013-04-30,126,"pira","wet",14.682774032,0.52349758,323.84190674,4.343309443,0.9757906274,24.89425125,381.21878662,31.9,1,-0.263,-0.71
2013-04-30,2013-04-30,127,"cacu","wet",19.274908106,0.2705568482,261.37729864,3.7014493888,1.4497818058,25.198151398,389.2467224,35.7,1,-0.129,-0.95
2013-04-30,2013-04-30,176,"pira","dry",0.0595675952,0.0018313848,328.25896,0.0329393802,1.7874397836,27.010290908,399.85915528,1.9,1,-2.071,-2.29
2013-04-30,2013-04-30,177,"eusi","dry",0.0159810866,0.0069010646,384.1951101,0.129801272,1.8720812172,27.184327698,399.4267578,2.3,1,-6.57,-6.51
2013-04-30,2013-04-30,216,"eusi","wet",10.357264846,0.2654208466,317.15380502,3.3544556436,1.3478601692,25.479341508,391.00253908,37.9,1,-0.176,-0.9
2013-04-30,2013-04-30,217,"pira","wet",15.570326924,0.386313275,311.3866269,4.3124327234,1.2206912848,24.969858932,388.06261596,30.7,1,-0.44,-0.896
2013-04-30,2013-04-30,218,"cacu","wet",15.198138492,0.2739828284,285.80217964,3.2648091678,1.2743071404,25.03237953,386.97474976,26.9,1,-0.072,-1.19
2013-04-30,2013-04-30,219,"eute","wet",13.946074668,0.2977764216,293.69257184,3.3682458356,1.2424380046,25.849875258,382.01835938,37.1,1,-0.086,-1.38
2013-04-30,2013-04-30,254,"cacu","dry",-0.633019878,0.032636712,422.8009154,0.41178685,1.2677442654,25.321623614,399.92810056,2,1,-7.84,-10
2013-04-30,2013-04-30,256,"pira","dry",0.443008109,0.004877088,228.674119252,0.0668968544,1.3675181036,25.441633226,398.21287842,2,1,-2.26,-2.26
2013-04-30,2013-04-30,304,"eusi","wet",8.0600049346,0.161495355,294.9662278,1.9191261994,1.3176507438,25.73581276,389.73602296,33.7125,1,-0.168,-1.13
2013-04-30,2013-04-30,305,"cacu","wet",11.02654423,0.127739218,235.2057797,1.4827854106,1.2475598388,24.787493516,388.71883546,32.9076923076923,1,-0.06,-0.96
2013-04-30,2013-04-30,306,"eute","wet",16.39912478,0.5371875228,313.7838194,4.4063528676,1.0835763212,25.440156172,382.1788452,32.2357142857143,1,-0.044,-1.218
2013-04-30,2013-04-30,307,"pira","wet",13.971133622,0.187002315,248.33294784,2.0696611992,1.2285136698,25.107383346,385.70563354,27.0533333333333,1,-0.304,-0.89
2013-04-30,2013-04-30,359,"pira","dry",0.2884722074,0.0025817398,219.976757826,0.039860357,1.5418027424,25.537328338,399.7621765,2,1,-1.99,-2.12
2013-04-30,2013-04-30,360,"eusi","dry",-0.2341784568,0.025667329,403.87260546,0.4063565756,1.6056951714,26.08101082,399.47094118,1,1,-6.81,-10
2013-04-30,2013-04-30,412,"eusi","wet",18.277277668,0.32380909,271.02543952,3.3899197118,1.1586705164,26.174440384,376.10269164,33.7125,1,-0.076,-1.14
2013-04-30,2013-04-30,413,"cacu","wet",13.97875739,0.2035423236,268.44088682,2.530690167,1.3038154332,24.827775574,390.02765504,32.9076923076923,1,-0.097,-0.78
2013-04-30,2013-04-30,414,"eute","wet",12.182263804,0.3563250406,317.0133771,3.494590014,1.098856136,25.120037842,383.68011476,32.2357142857143,1,-0.052,-0.93
2013-04-30,2013-04-30,415,"pira","wet",10.500034556,0.2819614168,321.17690572,3.163517113,1.19677581,25.327767562,391.19893188,27.0533333333333,1,-0.281,-0.523
2013-04-30,2013-04-30,472,"eute","dry",0.3201479658,0.020148359,365.4784573,0.2919435536,1.4555310418,25.058337782,399.99475098,0,1,-7.21,-9.85
2013-04-30,2013-04-30,516,"cacu","wet",24.941082438,0.4165115506,281.36717074,4.1082980504,1.0726961874,24.76761055,390.4616455,32.9076923076923,1,-0.079,-0.715
2013-04-30,2013-04-30,517,"pira","wet",26.643611394,0.5372772052,295.76744424,5.9869112886,1.2409853638,24.568621064,389.77546386,27.0533333333333,1,-0.053,-1.23
2013-04-30,2013-04-30,518,"eusi","wet",12.839825686,0.2420038354,295.90922384,3.1054070542,1.3539592148,24.90580826,392.44899904,33.7125,1,-0.307,-1.14
2013-04-30,2013-04-30,519,"eute","wet",13.248737236,0.3513491742,309.95990748,3.741021682,1.1919288562,25.002429964,383.2141846,32.2357142857143,1,-0.094,-1.1
2013-04-30,2013-04-30,566,"eute","dry",-0.068855087,0.0221856348,395.64629422,0.3417291788,1.5477547282,25.363381194,400.5241272,1,1,-10,-9.5
2013-04-30,2013-04-30,567,"pira","dry",-0.0205030164,0.0050326954,396.66940346,0.0849636814,1.6826520122,26.518519592,401.07319334,3,1,-2.52,-3.39
2013-04-30,2013-04-30,616,"eute","wet",10.55118759,0.2254524206,300.09961364,2.549039897,1.213292795,26.011891174,386.7039734,32.2357142857143,1,-0.058,-0.71
2013-04-30,2013-04-30,617,"eusi","wet",9.7423863448,0.219260391,308.50331106,2.7073420672,1.3051930036,26.017818832,390.68820798,33.7125,1,-0.168,-1.08
2013-04-30,2013-04-30,618,"cacu","wet",19.718296748,0.2612202342,248.86397516,3.0724761178,1.2526358812,25.7566967,383.21121826,32.9076923076923,1,-0.049,-0.816
2013-04-30,2013-04-30,619,"pira","wet",19.29636891,0.492480092,312.126722,5.433719311,1.2252247732,26.632276152,387.98328248,27.0533333333333,1,-0.308,-1.06
2013-04-30,2013-04-30,663,"eusi","dry",-0.2376663986,0.0054831656,460.97229044,0.0801848926,1.4590451264,25.78029213,401.61601564,1,1,-10,-10
2013-04-30,2013-04-30,664,"pira","dry",-0.173057946,-0.0012517188,170.13352476,-0.0178842332,1.422824065,25.655638884,399.8777649,1,1,-2.29,-2.33
2013-05-16,2013-05-16,126,"pira","wet",7.3057785082,0.195328865,323.55575584,2.0063052788,1.061787407,25.04668045,392.42582396,31.9,1,-0.63,-1.18
2013-05-16,2013-05-16,176,"pira","dry",-0.3219736604,-0.0019836324,133.308417416,-0.0258019,1.274881583,24.733426666,400.11361084,1.9,1,-2.41,-2.53
2013-05-16,2013-05-16,217,"pira","wet",7.7722860896,0.1295785684,288.21798296,1.4743234096,1.154685955,24.44714775,393.44691772,30.7,1,-0.405,-0.87
2013-05-16,2013-05-16,256,"pira","dry",-0.1628767198,-0.0061284834,349.83933596,-0.0798218,1.275072854,24.810565566,400.11816408,2,1,-2.26,-2.76
2013-05-16,2013-05-16,307,"pira","wet",5.9320016794,0.312713634,355.46311224,2.1560422726,0.7396922102,24.214116668,392.75669556,27.0533333333333,1,-0.39,-0.875
2013-05-16,2013-05-16,359,"pira","dry",-0.1404166222,0.0066150968,420.42899878,0.1388995946,2.069825496,25.191203308,400.45504152,2,1,-2.42,-2.66
2013-05-16,2013-05-16,415,"pira","wet",17.611013444,0.3570144106,294.28160892,5.2692705732,1.5702988318,25.086923598,387.6544861,27.0533333333333,1,-0.22,-1.224
2013-05-16,2013-05-16,517,"pira","wet",17.32567971,0.303374329,283.7102765,4.0548626604,1.4068729336,24.165213774,388.4319214,27.0533333333333,1,-0.445,-1.06
2013-05-16,2013-05-16,567,"pira","dry",-0.5062134328,0.004603301,561.32427454,0.090994301,1.9401779718,25.855979156,400.29162598,3,1,-2.38,-2.82
2013-05-16,2013-05-16,619,"pira","wet",20.239653936,0.3562046776,280.98787184,5.3509146444,1.5994194714,24.93182564,387.18934328,27.0533333333333,1,-0.7,-1
2013-05-16,2013-05-16,664,"pira","dry",-0.7746445006,0.006645221,578.18643592,0.1297447962,1.92439702,24.175414656,401.08150634,1,1,-2.68,-2.83
